,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,sandwiches_sentiscore,sandwiches_total_business_score
8390,1,1,Dd7Gj_PB2czbIdrz8MlfbA,know this oldie such goodie from salads sandwiches pastries pizza music loud parking sucks grande orange created buzz that enjoy created kind bohemian atmosphere with tribal sounds brazillian music sundays after climb camelback make great brunch lunch dealio every time take salad from people always where from they have curb side service dont have aggrivate yourself parking spot,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,5,39714.71494212963,4Xwo12Uxb0EPmHMe5rgHMA,1,0.26666666666666666,0.625,0.0,0.02777777777777778
8398,0,0,LVcslGPHC1DT5eJ0gtw_ew,went here when location first opened pizza sandwich there barely anything sandwich flavor boyfriend chicken sandwich again flavor substance were going there decided home sandwiches staff friendly place clean,w-zZEx0WWguQApPmFN7PYQ,w-zZEx0WWguQApPmFN7PYQ,2,41929.15390046296,xCHLG4IJr5_bz-_pWOykKA,0,0.08833333333333335,0.5166666666666667,0.002777777777777778,0.002777777777777778
8402,1,1,4_vNPYtmZk8keyQSBr9OzQ,only thing here while airport this past christmasthe velvet cupcake sooooo goood decadent cream cheesy fantasticness want another velvet cupcake right drool place very much like phoenix they have really good looking food small market they also have burgers pizzas sandwiches that look amazing this definite must stop while airport,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41283.127430555556,d_TBs6J3twMy9GChqUEXkg,1,0.09396825396825398,0.6050793650793651,0.002777777777777778,0.03888888888888889
8418,3,3,nGJ6C8K6Fs6MSBamCXykJw,they just opened yesterday been twice head over heels love with this store been able morning snack frozen personal sized pizzas afternoon snack oven baked pita chips commute home treat vodka this first drugstore downtown over years currently they only tenants retail portion cityscape talked with steve barney regional sales manager indicated this intentional downtowners accustomed dropping here needs that otherwise require special trip home basically getting used something absent downtown being able shop downtown items actually will imagine that this location everything every other sells full read that right full liquor department with wine beer spirits happy hour start over lunch they also boast expanded grocery section sell sandwiches cream will surely fiscally conservative option downtown dining that doesnt mean wont tearing restaurants they begin open,Eg5ga5SzVp-bHBJWoe9Nvg,Eg5ga5SzVp-bHBJWoe9Nvg,4,40386.81696759259,pKn_H1nkgrwJS6TuHODsvQ,5,0.2326680672268908,0.5671685340802988,0.0,0.0
8427,0,0,kVwzjbS_9rJUCvu524FSeQ,town wedding looking late night bite they nice beer selection with lots good craft beers wanted different things menu including sandwiches pizza went with chicken farm salad because wanted something cold cool from heat just okay salad seemed somewhat note like needed something brighten like crunchy nuts seeds ordered side sweet fries sweet potato those were very good happy somewhat noisy thats expected like atmosphere late evening time,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,4,42591.97971064815,z072H9nX9x45IIBznz6p7g,0,0.18999999999999997,0.7128571428571429,0.0,0.022222222222222223
8436,0,3,2BAdbyABYskAjof98Xtxmg,awesome that grande orange terminal love that terminal best best local restaurants what awesome surprise have always enjoyed grange orange their great salads sandwiches great pizza selections reasonably prices beer wine cant wrong grabbing something great prior catching your flight great food great service,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41581.026608796295,zwpP3Lt8USKS91Ds52G8UA,1,0.58125,0.628125,0.005555555555555556,0.03888888888888889
8452,1,3,dU1bJU6yebWuRoEwXO-amw,place beautiful well thought menu sucks drinks measured shot poorest vodka rocks valley measured shot very limited menu items that included three sandwichesfour pasta dishesand different salads each item more appetizer than meal pasta serving equivalent side order elsewhere pizzas were more starter meal sharp grayhawk people seem bethey have totally blown isabellas will never back expense variety salad pizza that little topping vodkas sangria beer pasta dishes that were minuscule what screwing left grabbed jack burger there many great places fear pissed away dinner their slop pass pass pass,dSnQTUJC0tCHadU1AGzvrw,dSnQTUJC0tCHadU1AGzvrw,1,41229.17414351852,WgGHZfII5RBtj7_2GTJU4A,0,0.18804945054945055,0.48736263736263735,0.0,0.002777777777777778
8598,0,2,7QpMs0oJCQxt7hRosvgpZQ,needed pizza pizza wanted real pizza experience knew chizonas where could here lunch often this last trip slice salad combo subject slice quarter entire pizza comes with topping went with standby pepperoni thinner crust pizza usually sliced across several times make slice large manageable this last time requested slice remain uncut wanted pick whole thing that thinner crust pizza crust goes from center gets crisper edge being near crackery with pepperoni grease dripping smell oregano shook permeating took bite after bite pizza experience been craving salad generous romaine tomatoes vegetables associated with pizza lots shredded mozzarella delicious with their italian dressing sometimes their ranch kind that times better then crap bottle sandwiches gyros chicago style dogs their incredible fresh made fries past visits everything been excellent only thing keeping this from being star drink selection like soda there fountain sodas come cans that come combos keen that theres brewed iced beer despite giving this place stars chizonas favorite places,6zincCvQTb9BsuK-GHZ4cw,6zincCvQTb9BsuK-GHZ4cw,4,40216.07879629629,RSpWZSdBox2Sc71Mmq_MKA,1,0.14989648033126293,0.5052277432712217,-0.002777777777777778,0.005555555555555555
8623,0,1,GIL3QD8OWq4GVBtObG8O2A,great there grocery pizzeria there breakfast lunch will have order grocery then there self serve seating pizzeria they serve pizza until evening then they longer serve certain sandwiches other breakfast lunch items evening evening pizzeria becomes more traditional hostess guided your seat sort thing that sort explains chaos mayhem some other posts have alluded that happen mornings however believe this particular entry pizzeria which more dinner oriented some tasty dishes that have that would recommend evil princess thai chicken salad gladiator pizza mushroom party pizza proscuitto avocado pizza proscuitto fish sandwich cheeseburger english muffin guacamole cheese thingy called that blanking good believe three appetizer platter some sort food here really tasty they also have some nice bottles wine their list grocery great place stuffy date decent sized group people although probably more than like share bunch pizza apps last thing parking real pain usually just suck valet free validated restaurant throw valet person bucks,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,5,40637.256319444445,K8a-efwCHx8Jc2wsosLgWA,0,0.17369614512471654,0.5351473922902494,0.0,0.02777777777777778
8688,1,4,k2OLcbUyb9OMmGMtB4m_0A,amazing from huge parking cool pint glasses fate south solid stars building super cool with outdoor patio cool indoor outdoor cement lots high tables inside making friends easy dinner there nights pizza burgers sandwiches wings delicious fresh servers were outstanding fate variety beers gatos fate ality were awesome live neighborhood great area nice walk over welcome steve fate crew guys rock,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,42241.68204861111,0uK5QA6fgmKYNkX6nDXLqg,3,0.47723707664884135,0.7302941176470589,0.005555555555555556,0.022222222222222223
8704,1,1,Ejb5VWaQx9nREkrRHKs_tg,this busy bustling gastro makes night cool open decor inside with long chalkboard displaying tempting list great craft beers part drinking dining here anxiously watching staff removes beer from list replaces with food good wings pretzels just appetizers this time burgers sandwiches pizza coworkers looked good wings were seasoned flavorful cooked perfectly served with unique chunky buffalo sauce awesome chutney perhaps ranch tzatziki sauce wasnt huge this last except dipping accompanying carrots celery pretzels though awesome served mainly delivery device savory delicious beer cheese sauce lastly dont pass homemade tart table split order took willpower avoid buying individual ones ourselves that night they served apple cinnamon ones they were more like toaster strudels thats good thing,plWuv4gda7m0KlqCNhrb4w,plWuv4gda7m0KlqCNhrb4w,5,41737.062789351854,YJ23SGOdOd6ULoprhShqUg,1,0.4162698412698413,0.6150793650793651,0.0,0.002777777777777778
