,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,food_sentiscore,food_total_business_score
9021,0,0,e0YwgpQf5LUa-Eoka22zVQ,placed phone order delayed pickup sausage pizza italian beef they call chicago beef some wings arrived store settled bill stepped outside wait because still oven which much preferred over having waiting cardboard course given hurry stupendous timed perfectly hand delivered parked outside door helpful young staffer presented wrapped nicely transportthe beef sandwich exactly liking soggy with some ajus dipping sandwich roll would much better crunchy outside soft inside know like chicago rolls that when opened leave handful crumbs tablecloth this arizona cant decent bread here except safeway chandler blvd great french loaves bulk hardrolls that drop into paper bags provided they stay crunchy wait writing review zzeeks nevermind that right pizza nicely thin yummy sauce wings although very crispy asked well done were excellent although cayenne enough from sturdy packaging sweat doubt better after drying while served ample white dressing some veggie sticks classy finish three menu items three home runs thank zzeeks back update dummy have submit complete ninny forget actually post that review above from several weeks yelp saves your unfinished entry continue some weeks later thought online order process zzeekscom entered order very similar above included info online system tells order will done like minutes should have email receipt live nearby geeze dont even have shoes email been received phone store greeted nice young guessing prepubescent somewhat hurried much activity background which usually good indication after years trickle down reagan lies leaving beleaguered citizenry with virtually disposable income frilly extras like food willing sacrifice other necessities good pizza explained lack email said probably didnt order well repeated order over phone with still minute didnt occur slight delay while tried find shoes there minutes tardy store busy slammed order already waiting without thinking about online payment cash right about very professional leave pizza sandwich wings food commentary pizza kinda lame cooled admittedly tardy does pizza made baked packaged minutes hmmm wait theres more bottom crust flour burn peeve know that zzeeks knows this stating only casual review reader pizza oven stones have scraped throughout shift sucks hard busy store with crowded oven often neglected first purchase reviewed above suffer this excuse record overpriced mellow mushroom down street this twice they lost customer punchline come hang with some time later course line order charge debited from account again this mentioning when paid cash annoyance nonetheless down date specs amount sheet paper when passing zzeeks days later stop talk manager pleasant gentlemen greets managers here help sigh start with story interrupts much explain that already requested credit website dont want make this worse opens till hands assure that credit shows come back with check says believe would asks there anything else need have your name responds zzeek know rest story pizza counter with lame debit card story could speak please have hire attorney leave looking forward next order time oven stones will scraped order person with money doesnt better paul,0rjU_WK5HxoH1fIuEpTpcg,0rjU_WK5HxoH1fIuEpTpcg,4,42253.96193287037,BGPkq9hBBUHqVMxtk7DIxg,2,0.1201217532467532,0.39460565476190473,0.0,0.012654223347042077
9023,0,0,jvuX6RG5e56ZfEC6gGJxMQ,fresh food word here friendly staff caprese great start then awesome pizza,pjpUOlJLlkIxBZ5BquA2PA,pjpUOlJLlkIxBZ5BquA2PA,5,41949.02778935185,2Xaceq3wAvHf_UjEWmpsyg,0,0.61875,0.6875,0.00031635558367605187,0.03290098070230941
9026,0,0,bqdgo1nl6HqUHfYH2MAjtw,little worried about location when arrived strip mall down part town food outweighed concern sandwiches generously loaded while pizza fries werent amazing there were other options future also great people watching,3Xq-bUUpRF9qi3MIXPY8cQ,3Xq-bUUpRF9qi3MIXPY8cQ,4,43117.9675,PcXQ7sOgzvYVVHi6wWGEBw,0,0.1553240740740741,0.48981481481481487,-0.00031635558367605187,0.002214489085732363
9029,0,0,aDCjJL0Ro0VKWiyZsDa-6A,love this place wednesdays valentines first wednesday been here came with fianc enjoyed every part service great josh band amazing food delicious wish more wednesday come here love country band played every song love incredible tried pizza artichoke both very good also ordered drinks that were also very pleasant bringing brother march many draft beer tasteyey,EV1jAj7NFNmNIqOnwZ4Acw,EV1jAj7NFNmNIqOnwZ4Acw,5,43146.85724537037,cOhUlRrdLfrI60x6rcVQDA,0,0.6471794871794873,0.704871794871795,0.0006327111673521037,0.00506168933881683
9032,1,3,qJQJJcNOH8PMaEg4XHiGGA,luna itself great especially chain think have check here food four stars service there always great which adds extra star their mexican pizza really good really good chips always light cripsy their happy hour notch their house margarita punch think from noon also pretty snobe when come mexican food much menu prettty standard with some stars mixed fundito solid green chili good wish they would bring back chopped tuna tacos they also have special check yelp special note management great please rail feet back side,ZCe93zAkxr2KOBU1NT0lmg,ZCe93zAkxr2KOBU1NT0lmg,5,40828.997824074075,wWIwGPQs0P7Xtx_5Zp5cag,0,0.30292207792207787,0.44740259740259736,0.0,0.0009490667510281556
9033,0,2,C_HVudXAoKtrxQRgZ2bDrg,brother introduced potf couple weeks hooked took friend there last week hooked food truly this world even favorite food pizza will here again bring more friends with next time,825nC-s-cQG6Hsul5Gm2cA,825nC-s-cQG6Hsul5Gm2cA,5,41563.70348379629,fuEyO0D0B-icUKUfNvdhIg,0,0.25,0.39166666666666666,0.00031635558367605187,0.00031635558367605187
9036,0,0,Hlcv-nvOiOW5q79JwVl5Ig,great service with food that value quality unlimited toppings with easy menu what makes this place unique amazing wait times pizza also really fast under minutes would could back again especially meat eaters pizza,ptWNY_h088kmKhsL-gaOEg,ptWNY_h088kmKhsL-gaOEg,5,42885.965949074074,yr95CRcDqQ5AXud1P-nLlg,0,0.3440476190476191,0.7261904761904762,0.00031635558367605187,0.0037962670041126224
9040,0,0,CB5cdh5sQYSaJuelw6fSUg,great pizza lots varieties everyone there supper nice this quintessential locally owned restaurant that great food service,0rjU_WK5HxoH1fIuEpTpcg,0rjU_WK5HxoH1fIuEpTpcg,5,43169.880057870374,iVDt4ix8QIjbC2yZLOsx8g,0,0.55,0.625,0.00031635558367605187,0.012654223347042077
9044,0,0,lvDUIeqMSWwrGX-x8VPzTw,great place watch game they have huge fireplace patio surrounded comfy chairs food pretty good wouldnt great never left disappointed typical sports menu pizza wings sandwiches zipparitanot sure which flavor that pink,rOKEgdzmhzT99Ob_OmPE0Q,rOKEgdzmhzT99Ob_OmPE0Q,3,41625.070555555554,nrwz6YqWgOojg4T0tbSIQw,0,0.1848484848484848,0.6217171717171718,0.0009490667510281556,0.0012654223347042075
9049,1,0,kBDDfGI-7xaIIbeDUUImCA,used love this place always said they best pizza well dinner with best friend usually meat ball trio pizza share well great always love both woke next morning sick stomachs worst case food poisoning either have ever used love this place just chills thinking about guys should more careful when preparing food because lost regulars,HjXI6lKGPVNQ8dYJPtaOCg,HjXI6lKGPVNQ8dYJPtaOCg,1,42196.194386574076,3PeWHNDTmipUOhS3hggBJg,0,0.22797619047619044,0.5630952380952381,-0.00031635558367605187,0.012654223347042075
9052,0,0,uKQmyxpeDvbphncozd_kyg,absolutely delicious food split vegan dalia lama pizza luscious,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,5,43235.1553125,bZA9RwpNQvziYa_7h5AXpg,0,1.0,1.0,-0.00031635558367605187,0.026890224612464413
9053,0,0,J8MJWYyi4HiwMuQcvTAjiA,sooooo order food then fine because theyre street from call better phone rude ever course minutes later knock door wing crushed pizza cold call back them know same rude tells didnt receive cold pizza like serious goes yeah thermometer like ooook serious goes yeah valid question dont think lime youre #ing kidding right manager says this point livid then offers refund then raphael gets phone saying manager with most nonchalant attitude defending employee then proceeds staffed thats received cold food then wants give store credit about never wanted monday quick call corporate,sCGN3Wfhhrzika8FadZ3QA,sCGN3Wfhhrzika8FadZ3QA,1,43051.127384259256,Y1YDG2Xo0yGGjff5b244Ug,0,-0.04373433583959898,0.4417919799498747,-0.00031635558367605187,-0.00031635558367605187
9056,2,2,UHxK8nbHnATnCpSWb4BWWA,would like some french fries falafel with pizza just went here lunch again every weeks while name pizza there interesting array food here fish chips falafel tuna pitas mexican food wednesdays sundays many italian classics biggest pros about this place that vegetarian kosher that matter menu there meat even near this time flafel pita pita crunch from toasting oven inside pita some crunchy outside moist inside falafel fresh cucumbers tomatoes with tahini sauce came with side fries additional tahini also small slice cheese pizza crust thin nice consistency cheese pretty good every table garlic oregano pepper parmesan missing there fountain drinks bottle drinks sale alcohol note they closed night afternoons,HCsceGqc3Y3SiUxcpzNuDA,HCsceGqc3Y3SiUxcpzNuDA,4,40212.91295138889,gScmsSCqBeFPp6q9yG5nmw,2,0.1333333333333333,0.39666666666666667,0.0,0.00031635558367605187
9058,0,0,lgv_lCjaThHTe-YkEOiH-Q,theres nothing special about this pizza fact after reading their self flattering menu disappointed high school kids putting your pizza together tasteless crust minimal toppings around bucks dive dive okay great food great value prices portions this dive neither,uP_mkj1Z3aQ3MY2oNgId3Q,uP_mkj1Z3aQ3MY2oNgId3Q,1,40795.77261574074,Dt9k_pN96JfQsmwbBL5qUQ,0,0.14589285714285716,0.6701785714285714,0.0006327111673521037,0.002214489085732363
9061,47,73,Ao9xLdmTz8eA__KtTPuGPw,beer cause solution lifes problems homer simpson went yelp used their waitlist skip wait thing sneak ahead list surprised faces from those waiting table haha pays yelp yall beers food pretty fabulous pair that with open airy floor concept have winner twist fate bavarian pretzels house made beer cheese spicy mustard delicious warm toasty while that spicy mustard super your face real winner beer cheese used that fries also truff diver dont dirty folks pizza olive mozzarella mushroom parmesan cracked fresh arugula white truffle peppery arugula explosion that pairs perfectly with salty parmesan earthy mushrooms wish more runny whatever flavors melded well together reuben sandwich also respectable buttery enjoyed sauerkraut wasnt overwhelming anytime perfect toast bread makes happy beer flight each pick three knew hatch chile gatos todd likes sure will guess really knows beer much kills admit also oatmeal crisp ultimo mexican chocolate stout oatmeal crisp wasnt anything crazy ultimo mexican chocolate stout bomb drank like meal insanely heavy cant imagine drinking full glass this give ultimo mexican chocolate stout hatch chile gatos every need back fruity mcpunch mcfate strawberry milkshake wheat tldr sure recommend this place everyone,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,42960.86640046296,zFYs8gSUYDvXkb6O7YkRkw,64,0.27070707070707073,0.5675084175084174,0.0006327111673521037,0.015501423600126539
