,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,salad_sentiscore,salad_total_business_score
8087,0,0,GZ8dRpn8wkoHXLsnQKJfrg,crowded down street late gammage production stopped bite were pleasantly surprised service attentive friendly place super clean pizzas here both unusual mainstream either happy crust that barbecue chicken pizza undeniably tasty sauce thats sweet salty cooked perfectly cant imagine trying anywhere else when have pizza craving need work that spinach salad though spinach extras were hard find back though cant wait,HjXI6lKGPVNQ8dYJPtaOCg,HjXI6lKGPVNQ8dYJPtaOCg,4,41679.78574074074,2-XLTj0Cfd81_XlmHo02Aw,0,0.18412698412698414,0.69265873015873,0.000588235294117647,0.005294117647058823
8090,0,0,u3S33rKnq73IYq0RKOZ4PA,great vibe this place very friendly staff outside area plenty heaters comfortable even chillier night food definitely brought back little piece italy have bufalo pizza caprese salad both great people pizzas caprese three drinks plenty food highly recommend,pjpUOlJLlkIxBZ5BquA2PA,pjpUOlJLlkIxBZ5BquA2PA,4,42013.1509375,ghICJSC82zgXVXhYsdeQ7w,0,0.2733333333333333,0.5044444444444445,0.000588235294117647,0.008823529411764706
8091,0,0,E-hgO2_9O-ICYwYZdD1D_A,loved this restaurant they have giant wood burning oven back watch them cook owner evens chefs came visit with then returned meal bring delicious pastry limoncello everyone kind food terrific pizza caesar salad came with anchoviesour favorite were visiting phoenix found this restaurant yelp great choice,pjpUOlJLlkIxBZ5BquA2PA,pjpUOlJLlkIxBZ5BquA2PA,5,42465.62206018518,J5Q0K_sefuRQJjbXTDM84w,0,0.44999999999999996,0.8062499999999999,0.000588235294117647,0.008823529411764706
8114,0,0,6JqFynA5XhXLBPXMhvo2Vg,first visit delicious sausage pepperoni with basil brooklyn family pizza outstanding addition spinach salad honey chicken wingsfantastic staff wonderful service prompt nice environment surroundings will repeat customer shout torri manager michelle waiter they both exceptional took care every need thanks jaymel,Tp07u-0AOFRfQhtNpAXaQA,Tp07u-0AOFRfQhtNpAXaQA,5,42180.17491898148,GigZFhKxTlXdXuZMiaVKAg,0,0.45208333333333334,0.7947916666666667,0.000588235294117647,0.002352941176470588
8115,0,0,XBSD579Q93IvzyKqLsmffQ,came here dinner wanted federals thought needed sauce pepperoni pizza caprese bruschetta turkey feta salad pepperoni pizza just okay tasted like came from salad caprese bruschetta were good great service good staff made sure were taken care love patio place clean good music werent pizza would have given stars will back soon,y8zlR75tcmvkg49dqdLGDg,y8zlR75tcmvkg49dqdLGDg,3,42319.160219907404,ib_ZTEwlCyz7xUCNXfmv_g,0,0.5296296296296297,0.5820987654320988,0.000588235294117647,0.009411764705882356
8118,174,8,vJhxWPNsmeE27bFzoXlpjQ,only write reviews occasions when experience awful must spare others from disaster when experience unbelievable that think establishment deserves good press after spending some time with sisters saturday afternoon were heading toward regular lunch spot pita jungle next door bistro being adventurous convinced rest family this cute little bistro since always pass while running errands that shopping plaza glad this place legit happy stopped there today family friends will regulars this establishment prices incredibly reasonable especially quality food service that receive huge supporter finer foods rather than commercialized venues this place reminds those exceptional warm cafes nearly every street paris bistro fine european dining happy found this place hear sister raving father about typing this food could give more than stars would appetizers order italian bread pizza size amount bread also ordered artichoke crostini latter which phenomenal lunch ordered paninis pastas portions great size finished plates were perfectly full panini salad that tasty filling sophisticated european restaurant setting more than reasonable best part desserts desserts each ordered each delicious generously sized that take rest home better than commercialized cheesecake factory garbage bistro also full great happy hour menu ordered raspberry champagne martini quite strong delicious underpriced atmosphere gorgeous admiring chandeliers furniture decor throughout entire extended meal owners kind friendly people after reading negative reviews here honestly shocked anyone less than star experience those didnt have good experience obviously have taste when comes fine european dining might have better luck heading over california pizza kitchen macaroni grill will only find best ingredients food quality this establishment peoples trouble with free bread italian bread appetizer cant manage spend that theres arbys across street additionally classy bistro such this share entree with another individual wont work european cafes wont work bistro either also very tasteless offensive restaurant itself europe this behavior considered frugal offensive same manner this proclaimed european dining facility samy great dont mind negative reviews this site those people probably wouldnt have ordered more than appetizer split anyway certainly back with family friends appetit,DN0b4Un8--Uf6SEWLeh0UA,DN0b4Un8--Uf6SEWLeh0UA,5,40853.18986111111,gHBMX2oTgxcPQr3KKrn3Xg,2,0.26703282828282826,0.5678321678321677,0.000588235294117647,0.0035294117647058825
8120,7,1,o11RnOWgDBYmtD-_LQ-Pqg,daughter moved scottsdale from chicago recently stumbled upon amys baking wouldnt call myself foodie however know good service good italian food years fine dining italianwhatever here scottsdale decided couple different things menu hoping leftovers empty fridge home ordered mango pizza margherita pizza pear salad warm spinach salad wine seating outside nice even though parking view soon forget atmosphere lovely food came with precision timing delicious eyes were bigger than appetites wanted save room dessert wrapped most pizza home creme dessert excellent pizza isnt same next just fresh sami they were warm friendly welcoming dessert star food star staff atmosphere star people next burgers made comment tasty they were days later found about some controversy with reality show amys baking find hard believe they were very nice,DN0b4Un8--Uf6SEWLeh0UA,DN0b4Un8--Uf6SEWLeh0UA,4,41578.78542824074,MWSb7oJAsCdkZ-owvSwCfQ,0,0.31999999999999995,0.4881944444444444,0.000588235294117647,0.0035294117647058825
8125,0,1,uXcg2ITWsnMkbvLMiVzVvA,this easy star rating looking tremendous beer awesome pizza great service fate brewing place this such great neighborhood restaurant brewery feel that invites brings smile your face employees incredibly nice seem genuinely enjoying their brews rotate often stop whats check their facebook pagethey update happenings quite often pizzas wood fired have nice thin crust with very fresh toppings nice salads cheers whole crew fate,pBFewLcdLnf1XwPTE4jtyQ,pBFewLcdLnf1XwPTE4jtyQ,5,41411.25894675926,LWOGchu1qk_zVrRtklaR8g,0,0.43976190476190463,0.7452380952380953,0.0,0.006470588235294118
8132,0,0,3Bhc_-JKcF_cHz7WbSbW3Q,absolutely love this place pizza great salads delish macaroni tasty bruschetta omgosh best workers always nice courteous cookies perfectly soft crisp right areas little breads that with your meal reasons come cant enough about sauce love,y8zlR75tcmvkg49dqdLGDg,y8zlR75tcmvkg49dqdLGDg,5,43302.74414351852,noG6Ly8wqvfrD8zb5vQ36g,0,0.4043831168831169,0.5956709956709957,0.0,0.009411764705882356
8134,0,1,85vsQeTI1_Aj6iIBqBTh-w,have been great since very beginning living just down street fact whole phenomenon made living hood whole more interesting would pretty much regulars both grocery pizzeria think have probably tried everything pizzeria menu time another with favorites being chicken wings orange fennel spinach salad course pizza still prefer fish sandwich past year noticed slight decline usually great vibe pizzeria food lacking soul place just seemed getting tired went back last week noticed difference right away place mobbed surprise saturday night name proceeded stand usual corner wait more then minutes went manager apologized wait offered sangria okay whats like about that minutes later server offering slice cheese pizza that necessary would have waited patiently people watched classy friendly neighborly they need that every time consider this neighborhood place feel welcomed like that nice service usually great casual efficient like personally place like dont care what servers wearing really dont even notice what care about genuine hospitality cara server brings that spades food soul back love gelato look expanded dessert menu thankful stepped suspect with manager little reinvention maybe well salad popping near future,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,5,40211.72975694444,n-YoyJx2_hXs1j9jb1bkrw,0,0.15717120181405894,0.475702947845805,0.000588235294117647,0.01529411764705882
8140,0,2,7SgUNWLYBjMe8MtNmCJVsA,dont order takeout only will their extremely uneven food really thats what call caprese salad when your lasagne pizza excellent have gauntlet clueless unsupervised phone staff plus arrogant know servers will take great pains stay away from place future,pjpUOlJLlkIxBZ5BquA2PA,pjpUOlJLlkIxBZ5BquA2PA,1,42141.62167824074,F5LobKkpB656_7BECmXSDw,0,0.3,0.5458333333333333,0.0,0.008823529411764706
8141,1,1,EP8eK8R2IKMxag6GJgswXg,mmmm nellos have dreams about this place delicious theres other place town that will pizzza oreganos over rated gramaldis guess just thin crust nellos whole wheat crust they always make just like less cheese more cheese less sauce more sauce they always know what talking about this tempe location everyone laid back stuffy town which dont like visit thing about tempe location full menu viewed nelloscom available they have calzones they list those specialty pizzas dont believe they have crab their toppings either overall pizza amazing havent tried many pastas boyfriend claims lesagna pretty good have tried meatball sandwich give thumbs down boyfriend their sausage sandwich again with thumbs down bread they their sandwiches doesnt hold just gets soggy flavors overall experience meatball sandwich will stick oraganos only thing there even though nellos downs their pizza great sandwiches suck appetizers good house salad good expect over ratedness however give starts because just isnt good enough,j-SSlq3__BQr3H7lAyVvkw,j-SSlq3__BQr3H7lAyVvkw,5,39890.718819444446,6HaOtZKGdrRyVSIvOsZ6jw,1,0.26922222222222225,0.4934444444444444,0.001176470588235294,0.010588235294117647
