,Unnamed: 0,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
21214,164552,"4375 E Indian School Rd, Ste 190","{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}', u'Alcohol': u''none'', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'False', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}'}",58ZoYIdM9trgdQgXLwszqw,"Burgers, Restaurants",Phoenix,"{u'Monday': u'11:0-21:30', u'Tuesday': u'11:0-21:30', u'Friday': u'11:0-22:0', u'Wednesday': u'11:0-21:30', u'Thursday': u'11:0-21:30', u'Sunday': u'11:0-21:30', u'Saturday': u'11:0-22:0'}",1,33.4944558663,-111.987431869,Smashburger,85018.0,32,2.5,AZ
21221,164615,"27 S Mcclintock Drive, Lot 15","{u'RestaurantsTableService': u'True', u'GoodForMeal': u'{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'True', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'True', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'DriveThru': u'False', u'Alcohol': u'u'full_bar''}",s1500k_u6yScouzQ-RUb6A,"Burgers, Restaurants, American (Traditional)",Tempe,"{u'Monday': u'11:0-22:0', u'Tuesday': u'11:0-22:0', u'Friday': u'11:0-22:0', u'Wednesday': u'11:0-22:0', u'Thursday': u'11:0-22:0', u'Sunday': u'11:0-22:0', u'Saturday': u'11:0-22:0'}",1,33.4327716,-111.9066501,Ruby Tuesday,85281.0,98,3.0,AZ
21255,164905,"20511 N Hayden Rd, Ste 100","{u'Alcohol': u'u'full_bar'', u'HasTV': u'True', u'NoiseLevel': u'u'quiet'', u'RestaurantsAttire': u''casual'', u'BusinessAcceptsCreditCards': u'True', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsGoodForGroups': u'True', u'Caters': u'True', u'WiFi': u'u'free'', u'RestaurantsReservations': u'True', u'BusinessAcceptsBitcoin': u'False', u'BikeParking': u'True', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'False', u'DogsAllowed': u'True', u'RestaurantsTableService': u'True', u'OutdoorSeating': u'True', u'RestaurantsPriceRange2': u'2', u'RestaurantsDelivery': u'False', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",Im49KBfHINebC0ptNz8srg,"American (New), Beer, Wine & Spirits, Delis, Food, Burgers, Restaurants",Scottsdale,"{u'Monday': u'11:0-21:0', u'Tuesday': u'11:0-21:0', u'Friday': u'11:0-21:0', u'Wednesday': u'11:0-21:0', u'Thursday': u'11:0-21:0', u'Sunday': u'11:0-21:0', u'Saturday': u'11:0-21:0'}",0,33.6718774,-111.9058448,Miller's Deli & Grill,85255.0,21,4.0,AZ
21270,165060,3588-3964 E Sky Harbor Blvd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'Alcohol': u''none'', u'Caters': u'False', u'HasTV': u'False', u'GoodForKids': u'True', u'NoiseLevel': u''average'', u'WiFi': u'u'free'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'BikeParking': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'False', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}'}",AE80fzfVnsyeHiiVhwSGMw,"Restaurants, Burgers",Phoenix,,1,33.4373614977,-112.001835721,Deluxburger Express,85034.0,93,2.5,AZ
21296,165215,926 E Indian School Rd,"{u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}', u'Alcohol': u''none'', u'Caters': u'False', u'HasTV': u'True', u'RestaurantsGoodForGroups': u'True', u'WiFi': u''free'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'True', u'RestaurantsTableService': u'False'}",eEPTTvCV5iHfoacwa43lBQ,"Fast Food, Restaurants, Coffee & Tea, Food, Burgers",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.4951392058,-112.06179142,McDonald's,85014.0,30,2.0,AZ
21328,165471,8510 N 7th St,"{u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'True', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'Alcohol': u'u'none''}",3IWgxsZ8E49hNsY3qSvdZw,"Food, Restaurants, Street Vendors, Burgers, American (Traditional)",Phoenix,"{u'Monday': u'11:0-19:0', u'Tuesday': u'11:0-19:0', u'Friday': u'11:0-19:0', u'Wednesday': u'11:0-19:0', u'Thursday': u'11:0-19:0', u'Saturday': u'11:0-19:0'}",0,33.5609161,-112.0654251,Rock and Roll Patio,85020.0,6,4.0,AZ
21366,165728,8825 S Jewel St,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'Caters': u'False', u'HasTV': u'True', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'Alcohol': u'u'none''}",ZGHynQJk7RagG2uNNAMynw,"Burgers, Fast Food, Restaurants",Tempe,,0,33.3359387,-111.9687741,Carl's Jr.,85284.0,13,2.0,AZ
21381,165858,8787 E Frank Lloyd Wright,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'True', u'BestNights': u'{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u''loud'', u'WiFi': u'u'free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'True', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'Music': u'{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'False', u'Alcohol': u'u'full_bar''}",BgTFsq79xmnRkX0gA1za1Q,"Restaurants, American (Traditional), Sports Bars, Burgers, Bars, Nightlife, American (New)",Scottsdale,"{u'Monday': u'11:0-0:0', u'Tuesday': u'11:0-0:0', u'Friday': u'11:0-1:0', u'Wednesday': u'11:0-0:0', u'Thursday': u'11:0-0:0', u'Sunday': u'11:0-0:0', u'Saturday': u'11:0-1:0'}",1,33.629436,-111.891499,Twin Peaks,85260.0,400,3.5,AZ
21399,165967,11055 N Scottsdale Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'True', u'GoodForKids': u'True', u'NoiseLevel': u''average'', u'WiFi': u''free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'DriveThru': u'False', u'Alcohol': u'u'full_bar''}",ArmAaGCdCVAlkhdtaT6RzQ,"Salad, Burgers, Bars, Nightlife, Restaurants",Scottsdale,"{u'Monday': u'11:0-21:0', u'Tuesday': u'11:0-21:0', u'Friday': u'11:0-22:0', u'Wednesday': u'11:0-21:0', u'Thursday': u'11:0-21:0', u'Sunday': u'11:0-21:0', u'Saturday': u'11:0-22:0'}",1,33.5864598183,-111.925569135,Hopdoddy Burger Bar,85254.0,938,4.0,AZ
21400,165968,2516 W Bell Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u''average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'Alcohol': u'u'none''}",LRWNY71pO1KVOK3P6kam8A,"Breakfast & Brunch, Diners, Restaurants, Burgers, American (Traditional), Waffles",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.6405905,-112.1127549,Waffle House,85023.0,95,3.5,AZ
21402,165975,1375 W. Elliott,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'True', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'Alcohol': u'u'full_bar''}",VwwwBUwayQOi6tc3ATeKlA,"Burgers, Restaurants, American (Traditional)",Tempe,"{u'Monday': u'11:0-22:0', u'Tuesday': u'11:0-22:0', u'Friday': u'11:0-23:0', u'Wednesday': u'11:0-22:0', u'Thursday': u'11:0-22:0', u'Sunday': u'11:0-21:0', u'Saturday': u'11:0-23:0'}",1,33.348606,-111.9604932,Red Robin Gourmet Burgers,85284.0,136,2.5,AZ
21406,166000,1470 E. Southern Ave,"{u'Alcohol': u''full_bar'', u'RestaurantsGoodForGroups': u'True', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'GoodForKids': u'False', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",rt-EKmn8xpUuWdePYPPcHQ,"Restaurants, Burgers, Beer, Wine & Spirits, Sports Bars, Bars, Nightlife, Food, Pizza",Tempe,,0,33.3929999,-111.9146166,Sneakers Sports Grill,85282.0,8,2.0,AZ
21427,166187,737 E Mcdowell Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'Alcohol': u''none'', u'Caters': u'False', u'HasTV': u'False', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",OUSHMxGGyGXpah3qVPyBdw,"Burgers, Fast Food, Restaurants, American (Traditional)",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.4654666528,-112.0635341,Whataburger,85006.0,66,3.5,AZ
21461,166473,2000 W Northern Ave,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': True, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'False', u'Alcohol': u''none''}",GboHJSE9PcqcAc5V3veS-w,"American (Traditional), American (New), Restaurants, Breakfast & Brunch, Burgers",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.55336,-112.10188,IHOP,85021.0,86,2.0,AZ
21466,166524,"1928 E Highland Ave, Ste F-107","{u'GoodForKids': u'True', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}', u'Alcohol': u'u'full_bar'', u'Caters': u'True', u'HasTV': u'True', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'Music': u'{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}', u'BikeParking': u'True', u'RestaurantsTakeOut': u'True', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'BestNights': u'{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}', u'RestaurantsDelivery': u'False', u'GoodForDancing': u'False', u'BusinessParking': u'{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}'}",kne4oWWLq0FFHLA-gWuqoQ,"American (New), Burgers, Breakfast & Brunch, Restaurants, Comfort Food, Nightlife, Caterers, Event Planning & Services, Bars",Phoenix,"{u'Monday': u'7:0-15:0', u'Tuesday': u'7:0-15:0', u'Friday': u'7:0-15:0', u'Wednesday': u'7:0-15:0', u'Thursday': u'7:0-15:0', u'Sunday': u'7:0-15:0', u'Saturday': u'7:0-15:0'}",1,33.5058728555,-112.041342259,Daily Dose Midtown,85016.0,377,4.0,AZ
21470,166550,1516 N Hayden Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}', u'Alcohol': u'u'none'', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'loud'', u'WiFi': u'u'free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",wY89ma0V0g8U0G51_i_LZA,"Burgers, Restaurants, Fast Food, Food, Coffee & Tea",Scottsdale,"{u'Monday': u'5:0-0:0', u'Tuesday': u'5:0-0:0', u'Friday': u'5:0-1:0', u'Wednesday': u'5:0-0:0', u'Thursday': u'5:0-0:0', u'Sunday': u'5:0-0:0', u'Saturday': u'5:0-1:0'}",1,33.4649497777,-111.909426529,McDonald's,85257.0,28,3.0,AZ
21478,166582,4575 E. Cactus Blvd.,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'False', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'Alcohol': u'u'none''}",9d3xGYst3o4KhDwhF2dFMg,"American (New), Burgers, Restaurants",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'10:30-22:0', u'Friday': u'10:30-22:0', u'Wednesday': u'10:30-22:0', u'Thursday': u'10:30-22:0', u'Sunday': u'10:30-21:0', u'Saturday': u'10:30-22:0'}",1,33.5991793176,-111.983333778,The Habit Burger Grill,85032.0,131,4.0,AZ
